"geo_2_x~animal","subset_3~sexe","subset_date~date","subset_2~age","_wikisp~sp_scientific_name","geo_1~localite","pie_1~h_dop","pie_1~nombre_satelites","pie_1~loc_2d_3d","pie_1~loc_fom","pie_2~temperature","pie_2~altitude","subset_1~saison_administrative","subset_1~saison_biologique","pie_3~cover_pnp","pie_3~cover_pnra","pie_3~cover_teledetection","geo_2_long~longitude","geo_2_lat~latitude","pie_4~distance_entre_deux_points","pie_4~duree_entre_deux_points","pie_4~vitesse","pie_4~pente","pie_4~azimuth","pie_4~ombrage","pie_4~rugosite","link~URL","subset_4~localite",
"Abricot_PNE","M","2016-06-16 01:00:00+02",7,"Capra ibex","PNE_Champsaur","2,6",4,"3D",NA,"11-20","2001-3000","spring","spring(birth)","","","surfaces minerales","6,2062983","44,7176667","3001-4000",NA,NA,"30-40","Nord-Est","50-100","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Abricot_PNE","M","2016-06-16 04:00:00+02",7,"Capra ibex","PNE_Champsaur","2,6",4,"3D",NA,"11-20","2001-3000","spring","spring(birth)","","","surfaces minerales","6,2064183","44,7176667","101-1000","1-3",NA,"20-30","Nord-Est","50-100","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Abricot_PNE","M","2016-06-17 04:00:00+02",7,"Capra ibex","PNE_Champsaur","2,2",4,"3D",NA,"11-20","2001-3000","spring","spring(birth)","","","surfaces minerales","6,2062917","44,7176517",">5000","7-9",NA,"30-40","Nord-Est","50-100","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Abricot_PNE","M","2016-06-17 07:00:00+02",7,"Capra ibex","PNE_Champsaur","2",4,"3D",NA,"1-10","2001-3000","spring","spring(birth)","","","pelouses","6,205","44,7173617","3001-4000","1-3",NA,"30-40","Nord-Est","100-200","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Abricot_PNE","M","2016-06-17 13:00:00+02",7,"Capra ibex","PNE_Champsaur","1,3",6,"3D",NA,"11-20","2001-3000","spring","spring(birth)","","","pelouses","6,2051633","44,7167767","2001-3000","1-3",NA,"20-30","Est","100-200","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Abricot_PNE","M","2016-06-17 16:00:00+02",7,"Capra ibex","PNE_Champsaur","1,2",6,"3D",NA,"1-10","3001-3467","spring","spring(birth)","","","surfaces minerales","6,1948033","44,7217767","3001-4000","1-3",NA,"20-30","Est","100-200","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Abricot_PNE","M","2016-06-17 19:00:00+02",7,"Capra ibex","PNE_Champsaur","4",5,"3D",NA,"1-10","2001-3000","spring","spring(birth)","","","surfaces minerales","6,1779517","44,7282133","4001-5000","1-3",NA,"30-40","Sud-Ouest","100-200","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Abricot_PNE","M","2016-06-17 22:00:00+02",7,"Capra ibex","PNE_Champsaur","2,2",5,"3D",NA,"11-20","1001-2000","spring","spring(birth)","","","pelouses","6,168635","44,729835","3001-4000","1-3",NA,"41-72","Sud-Ouest","100-200","50-100","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Abricot_PNE","M","2016-06-18 01:00:00+02",7,"Capra ibex","PNE_Champsaur","1,7",5,"3D",NA,"1-10","2001-3000","spring","spring(birth)","","","surfaces minerales","6,1698817","44,7350933","4001-5000","1-3",NA,"41-72","Ouest",NA,"50-100","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Abricot_PNE","M","2016-06-18 04:00:00+02",7,"Capra ibex","PNE_Champsaur","1,2",6,"3D",NA,"11-20","2001-3000","spring","spring(birth)","","","landes ligneuses","6,1703467","44,7354133","1001-2000","1-3",NA,"41-72","Ouest",NA,"50-100","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Abricot_PNE","M","2016-06-18 07:00:00+02",7,"Capra ibex","PNE_Champsaur","1,6",6,"3D",NA,"1-10","2001-3000","spring","spring(birth)","","","pelouses","6,175675","44,7389267","3001-4000","1-3",NA,"30-40","Ouest",NA,"50-100","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Abricot_PNE","M","2016-06-18 10:00:00+02",7,"Capra ibex","PNE_Champsaur","1,1",8,"3D",NA,"1-10","2001-3000","spring","spring(birth)","","","surfaces minerales","6,18256","44,7466333","1001-2000","1-3",NA,"20-30","Sud","100-200","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Abricot_PNE","M","2016-06-18 13:00:00+02",7,"Capra ibex","PNE_Champsaur","1,4",6,"3D",NA,"1-10","2001-3000","spring","spring(birth)","","","surfaces minerales","6,17715","44,74712","101-1000","1-3",NA,"41-72","Sud","200-254","50-100","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Abricot_PNE","M","2016-06-18 16:00:00+02",7,"Capra ibex","PNE_Champsaur","1,6",4,"3D",NA,"11-20","2001-3000","spring","spring(birth)","","","surfaces minerales","6,1771967","44,74622","2001-3000","1-3",NA,"30-40","Sud","200-254","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Abricot_PNE","M","2016-06-19 04:00:00+02",7,"Capra ibex","PNE_Champsaur","2,6",5,"3D",NA,"11-20","2001-3000","spring","spring(birth)","","","pelouses","6,1757867","44,7432283","4001-5000","10-43405200",NA,"30-40","Est","100-200","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Abricot_PNE","M","2016-06-19 07:00:00+02",7,"Capra ibex","PNE_Champsaur","2,8",4,"3D",NA,"1-10","2001-3000","spring","spring(birth)","","","surfaces minerales","6,174805","44,7331483","3001-4000","1-3",NA,"30-40","Sud","100-200","50-100","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Abricot_PNE","M","2016-06-19 10:00:00+02",7,"Capra ibex","PNE_Champsaur","1,2",7,"3D",NA,"1-10","2001-3000","spring","spring(birth)","","","pelouses","6,1936117","44,7158417","3001-4000","1-3",NA,"41-72","Nord-Est","100-200","50-100","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Abricot_PNE","M","2016-06-19 16:00:00+02",7,"Capra ibex","PNE_Champsaur","1,2",6,"3D",NA,"11-20","2001-3000","spring","spring(birth)","","","pelouses","6,2002367","44,7116317","3001-4000","1-3",NA,"20-30","Nord-Est","50-100","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Abricot_PNE","M","2016-06-19 19:00:00+02",7,"Capra ibex","PNE_Champsaur","1,6",5,"3D",NA,"1-10","2001-3000","spring","spring(birth)","","","surfaces minerales","6,1984983","44,7139767","2001-3000","1-3",NA,"10-20","Est","100-200","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Abricot_PNE","M","2016-06-19 22:00:00+02",7,"Capra ibex","PNE_Champsaur","1,3",7,"3D",NA,"1-10","2001-3000","spring","spring(birth)","","","pelouses","6,2002983","44,713485","3001-4000","1-3",NA,"20-30","Est","100-200","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Abricot_PNE","M","2016-06-20 01:00:00+02",7,"Capra ibex","PNE_Champsaur","1,9",6,"3D",NA,"1-10","2001-3000","spring","spring(birth)","","","surfaces minerales","6,20127","44,7162583","3001-4000","1-3",NA,"20-30","Est","100-200","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Abricot_PNE","M","2016-06-20 04:00:00+02",7,"Capra ibex","PNE_Champsaur","1,1",7,"3D",NA,"1-10","2001-3000","spring","spring(birth)","","","pelouses","6,2054967","44,7175517","101-1000","1-3",NA,"30-40","Nord-Est","50-100","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Abricot_PNE","M","2016-06-20 07:00:00+02",7,"Capra ibex","PNE_Champsaur","1,4",6,"3D",NA,"21-30","2001-3000","spring","spring(birth)","","","pelouses","6,2054267","44,7174783",">5000","1-3",NA,"30-40","Nord-Est","50-100","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Abricot_PNE","M","2016-06-20 10:00:00+02",7,"Capra ibex","PNE_Champsaur","1,5",6,"3D",NA,"11-20","2001-3000","spring","spring(birth)","","","pelouses","6,2014717","44,7199033","4001-5000","1-3",NA,"10-20","Nord-Est","50-100","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Abricot_PNE","M","2016-06-20 13:00:00+02",7,"Capra ibex","PNE_Champsaur","3,4",4,"3D",NA,"11-20","2001-3000","spring","spring(birth)","","","surfaces minerales","6,1996933","44,721715","2001-3000","1-3",NA,"10-20","Est","100-200","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Abricot_PNE","M","2016-06-20 16:00:00+02",7,"Capra ibex","PNE_Champsaur","1,1",7,"3D",NA,"11-20","2001-3000","spring","spring(birth)","","","pelouses","6,20279","44,72033","2001-3000","1-3",NA,"10-20","Est","100-200","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Abricot_PNE","M","2016-06-20 19:00:00+02",7,"Capra ibex","PNE_Champsaur","1,2",6,"3D",NA,"11-20","2001-3000","spring","spring(birth)","","","pelouses","6,1963867","44,7153783","2001-3000","1-3",NA,"20-30","Est","100-200","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Abricot_PNE","M","2016-06-20 22:00:00+02",7,"Capra ibex","PNE_Champsaur","1,2",7,"3D",NA,"11-20","2001-3000","spring","spring(birth)","","","pelouses","6,1963167","44,7135883","1001-2000","1-3",NA,"20-30","Nord-Est","50-100","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Abricot_PNE","M","2016-06-21 04:00:00+02",7,"Capra ibex","PNE_Champsaur","1",8,"3D",NA,"11-20","2001-3000","summer","spring(birth)","","","pelouses","6,1963017","44,7136233","101-1000","1-3",NA,"20-30","Nord-Est","50-100","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Abricot_PNE","M","2016-06-21 07:00:00+02",7,"Capra ibex","PNE_Champsaur","2,4",4,"3D",NA,"1-10","2001-3000","summer","spring(birth)","","","pelouses","6,1987833","44,7173233",">5000","1-3",NA,"20-30","Est","100-200","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Abricot_PNE","M","2016-06-21 10:00:00+02",7,"Capra ibex","PNE_Champsaur","1,8",5,"3D",NA,"21-30","2001-3000","summer","spring(birth)","","","pelouses","6,201405","44,7199533","4001-5000","1-3",NA,"10-20","Nord-Est","50-100","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Abricot_PNE","M","2016-06-21 16:00:00+02",7,"Capra ibex","PNE_Champsaur","2,5",4,"3D",NA,"11-20","2001-3000","summer","spring(birth)","","","surfaces minerales","6,1999017","44,7219933","3001-4000","4-6",NA,"10-20","Est","100-200","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Abricot_PNE","M","2016-06-21 19:00:00+02",7,"Capra ibex","PNE_Champsaur","1,7",4,"3D",NA,"11-20","2001-3000","summer","spring(birth)","","","pelouses","6,1983733","44,7152733","101-1000","1-3",NA,"10-20","Sud-Est","100-200","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Abricot_PNE","M","2016-06-21 22:00:00+02",7,"Capra ibex","PNE_Champsaur","1,1",8,"3D",NA,"11-20","2001-3000","summer","spring(birth)","","","pelouses","6,2016717","44,7087433","4001-5000","1-3",NA,"30-40","Nord","<50","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Abricot_PNE","M","2016-06-22 04:00:00+02",7,"Capra ibex","PNE_Champsaur","1,3",7,"3D",NA,"11-20","2001-3000","summer","spring(birth)","","","pelouses","6,201645","44,7087517",">5000","1-3",NA,"30-40","Nord","<50","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Abricot_PNE","M","2016-06-22 07:00:00+02",7,"Capra ibex","PNE_Champsaur","2",5,"3D",NA,"11-20","3001-3467","summer","spring(birth)","","","surfaces minerales","6,1955","44,7213483","1001-2000","1-3",NA,"20-30","Est","100-200","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Abricot_PNE","M","2016-06-22 10:00:00+02",7,"Capra ibex","PNE_Champsaur","1,8",5,"3D",NA,"11-20","3001-3467","summer","spring(birth)","","","surfaces minerales","6,2044083","44,72817","2001-3000","1-3",NA,"30-40","Sud","100-200","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Abricot_PNE","M","2016-06-22 19:00:00+02",7,"Capra ibex","PNE_Champsaur","2,4",4,"3D",NA,"11-20","2001-3000","summer","spring(birth)","","","surfaces minerales","6,2013283","44,722515","2001-3000","7-9",NA,"20-30","Sud-Est","100-200","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Abricot_PNE","M","2016-06-22 22:00:00+02",7,"Capra ibex","PNE_Champsaur","1,4",7,"3D",NA,"11-20","2001-3000","summer","spring(birth)","","","pelouses","6,1963183","44,71358","2001-3000","1-3",NA,"20-30","Nord-Est","50-100","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Abricot_PNE","M","2016-06-23 04:00:00+02",7,"Capra ibex","PNE_Champsaur","1,3",7,"3D",NA,"11-20","2001-3000","summer","spring(birth)","","","pelouses","6,19629","44,7136267",">5000","1-3",NA,"20-30","Nord-Est","50-100","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Abricot_PNE","M","2016-06-23 07:00:00+02",7,"Capra ibex","PNE_Champsaur","1,4",6,"3D",NA,"11-20","2001-3000","summer","spring(birth)","","","surfaces minerales","6,1976083","44,72303","1001-2000","1-3",NA,"20-30","Est","100-200","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Alexandre_PNE","M","2019-04-13 02:00:00+02",5,"Capra ibex","PNE_Champsaur","2,1",5,"3D",NA,"1-10","1001-2000","spring","winter_neighborhoods","","","landes ligneuses","6,2722","44,7623883","1001-2000",NA,NA,"30-40","Est","100-200","50-100","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Alexandre_PNE","M","2019-04-13 08:00:00+02",5,"Capra ibex","PNE_Champsaur","1,2",6,"3D",NA,"1-10","2001-3000","spring","winter_neighborhoods","","","surfaces minerales","6,2768583","44,7658117",">5000","4-6",NA,"20-30","Nord-Est","50-100","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Alexandre_PNE","M","2019-04-13 14:00:00+02",5,"Capra ibex","PNE_Champsaur","2,9",4,"3D",NA,"11-20","1001-2000","spring","winter_neighborhoods","","","pelouses","6,27754","44,7665617",">5000","4-6",NA,"41-72","Nord",NA,"50-100","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Alexandre_PNE","M","2019-04-13 20:00:00+02",5,"Capra ibex","PNE_Champsaur","1,6",5,"3D",NA,"1-10","1001-2000","spring","winter_neighborhoods","","","pelouses","6,2821733","44,7647617","1001-2000","4-6",NA,"20-30","Sud-Est","100-200","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Alexandre_PNE","M","2019-04-14 02:00:00+02",5,"Capra ibex","PNE_Champsaur","2",5,"3D",NA,"-14-0","1001-2000","spring","winter_neighborhoods","","","landes ligneuses","6,2855967","44,7659033","2001-3000","4-6",NA,"41-72","Sud-Est","200-254","50-100","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Alexandre_PNE","M","2019-04-14 08:00:00+02",5,"Capra ibex","PNE_Champsaur","1,5",5,"3D",NA,"-14-0","1001-2000","spring","winter_neighborhoods","","","landes ligneuses","6,283415","44,7656317",">5000","4-6",NA,"30-40","Sud","200-254","50-100","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Alexandre_PNE","M","2019-04-14 20:00:00+02",5,"Capra ibex","PNE_Champsaur","1,6",5,"3D",NA,"1-10","1001-2000","spring","winter_neighborhoods","","","pelouses","6,283","44,76555","2001-3000","4-6",NA,"30-40","Sud","100-200","50-100","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Alexandre_PNE","M","2019-04-15 02:00:00+02",5,"Capra ibex","PNE_Champsaur","1",9,"3D",NA,"-14-0","1001-2000","spring","spring(birth)","","","pelouses","6,2819733","44,7650917",">5000","4-6",NA,"20-30","Sud-Est","100-200","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Alexandre_PNE","M","2019-04-15 05:00:00+02",5,"Capra ibex","PNE_Champsaur","1,2",6,"3D",NA,"1-10","1001-2000","spring","spring(birth)","","","pelouses","6,28189","44,76583","1001-2000","1-3",NA,"20-30","Sud-Est","200-254","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Alexandre_PNE","M","2019-04-15 08:00:00+02",5,"Capra ibex","PNE_Champsaur","1,5",5,"3D",NA,"1-10","1001-2000","spring","spring(birth)","","","pelouses","6,2815683","44,7660217",">5000","1-3",NA,"20-30","Sud-Est","100-200","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Alexandre_PNE","M","2019-04-15 11:00:00+02",5,"Capra ibex","PNE_Champsaur","1,5",6,"3D",NA,"11-20","1001-2000","spring","spring(birth)","","","pelouses","6,2800867","44,7670183",">5000","1-3",NA,"20-30","Sud-Est","100-200","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Alexandre_PNE","M","2019-04-15 14:00:00+02",5,"Capra ibex","PNE_Champsaur","1,3",6,"3D",NA,"11-20","1001-2000","spring","spring(birth)","","","pelouses","6,2800417","44,7671033","2001-3000","1-3",NA,"10-20","Sud-Est","100-200","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Alexandre_PNE","M","2019-04-15 17:00:00+02",5,"Capra ibex","PNE_Champsaur","1,4",5,"3D",NA,"11-20","1001-2000","spring","spring(birth)","","","pelouses","6,2820883","44,7660117",">5000","1-3",NA,"30-40","Sud","200-254","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Alexandre_PNE","M","2019-04-15 20:00:00+02",5,"Capra ibex","PNE_Champsaur","1,4",6,"3D",NA,"1-10","1001-2000","spring","spring(birth)","","","landes ligneuses","6,2838167","44,7645717",">5000","1-3",NA,"30-40","Sud","100-200","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Alexandre_PNE","M","2019-04-15 23:00:00+02",5,"Capra ibex","PNE_Champsaur","1,4",7,"3D",NA,"1-10","1001-2000","spring","spring(birth)","","","pelouses","6,2805983","44,7657517","1001-2000","1-3",NA,"10-20","Est","100-200","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Alexandre_PNE","M","2019-04-16 02:00:00+02",5,"Capra ibex","PNE_Champsaur","1,2",9,"3D",NA,"1-10","1001-2000","spring","spring(birth)","","","pelouses","6,2815567","44,7657483",">5000","1-3",NA,"20-30","Sud-Est","100-200","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Alexandre_PNE","M","2019-04-16 05:00:00+02",5,"Capra ibex","PNE_Champsaur","1,2",6,"3D",NA,"11-20","1001-2000","spring","spring(birth)","","","pelouses","6,281605","44,7657683",">5000","1-3",NA,"20-30","Sud-Est","100-200","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Alexandre_PNE","M","2019-04-16 08:00:00+02",5,"Capra ibex","PNE_Champsaur","1,5",5,"3D",NA,"1-10","1001-2000","spring","spring(birth)","","","pelouses","6,2824917","44,7657167",">5000","1-3",NA,"30-40","Sud","100-200","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Alexandre_PNE","M","2019-04-16 14:00:00+02",5,"Capra ibex","PNE_Champsaur","1,2",6,"3D",NA,"1-10","1001-2000","spring","spring(birth)","","","pelouses","6,2822533","44,7647367","2001-3000","1-3",NA,"20-30","Sud-Est","100-200","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Alexandre_PNE","M","2019-04-16 17:00:00+02",5,"Capra ibex","PNE_Champsaur","1,4",5,"3D",NA,"1-10","1001-2000","spring","spring(birth)","","","pelouses","6,2817633","44,7649933","1001-2000","1-3",NA,"20-30","Est","100-200","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Alexandre_PNE","M","2019-04-16 20:00:00+02",5,"Capra ibex","PNE_Champsaur","3,1",5,"3D",NA,"1-10","1001-2000","spring","spring(birth)","","","pelouses","6,2803183","44,7648617",">5000","1-3",NA,"30-40","Est","100-200","50-100","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Alexandre_PNE","M","2019-04-16 23:00:00+02",5,"Capra ibex","PNE_Champsaur","1,2",7,"3D",NA,"1-10","1001-2000","spring","spring(birth)","","","pelouses","6,2793283","44,7653567","3001-4000","1-3",NA,"30-40","Nord-Est","100-200","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Alexandre_PNE","M","2019-04-17 02:00:00+02",5,"Capra ibex","PNE_Champsaur","1,3",7,"3D",NA,"1-10","1001-2000","spring","spring(birth)","","","landes ligneuses","6,2795567","44,7649083",">5000","1-3",NA,"41-72","Est","100-200","50-100","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Alexandre_PNE","M","2019-04-17 08:00:00+02",5,"Capra ibex","PNE_Champsaur","2",4,"3D",NA,"1-10","1001-2000","spring","spring(birth)","","","pelouses","6,2794817","44,7649633",">5000","1-3",NA,"41-72","Est","100-200","50-100","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Alexandre_PNE","M","2019-04-17 11:00:00+02",5,"Capra ibex","PNE_Champsaur","2,1",5,"3D",NA,"11-20","1001-2000","spring","spring(birth)","","","landes ligneuses","6,2762633","44,7695883",">5000","1-3",NA,"20-30","Sud-Est","100-200","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Alexandre_PNE","M","2019-04-17 14:00:00+02",5,"Capra ibex","PNE_Champsaur","1,2",7,"3D",NA,"21-30","1001-2000","spring","spring(birth)","","","surfaces minerales","6,2768","44,7700717",">5000","1-3",NA,"30-40","Sud","100-200","50-100","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Alexandre_PNE","M","2019-04-17 17:00:00+02",5,"Capra ibex","PNE_Champsaur","1,4",5,"3D",NA,"11-20","1001-2000","spring","spring(birth)","","","pelouses","6,27736","44,7692467",">5000","1-3",NA,"20-30","Sud","100-200","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Alexandre_PNE","M","2019-04-17 20:00:00+02",5,"Capra ibex","PNE_Champsaur","1,4",6,"3D",NA,"1-10","1001-2000","spring","spring(birth)","","","pelouses","6,2809767","44,7665117","2001-3000","1-3",NA,"10-20","Sud","100-200","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Alexandre_PNE","M","2019-04-17 23:00:00+02",5,"Capra ibex","PNE_Champsaur","2",7,"3D",NA,"1-10","1001-2000","spring","spring(birth)","","","pelouses","6,2795467","44,7650533",">5000","1-3",NA,"41-72","Est","100-200","50-100","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Alexandre_PNE","M","2019-04-18 02:00:00+02",5,"Capra ibex","PNE_Champsaur","1,2",8,"3D",NA,"1-10","1001-2000","spring","spring(birth)","","","pelouses","6,2815117","44,7657267",">5000","1-3",NA,"20-30","Sud-Est","100-200","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Alexandre_PNE","M","2019-04-18 05:00:00+02",5,"Capra ibex","PNE_Champsaur","1,7",5,"3D",NA,"1-10","1001-2000","spring","spring(birth)","","","pelouses","6,2811867","44,7660133","101-1000","1-3",NA,"10-20","Sud-Est","100-200","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Alexandre_PNE","M","2019-04-18 08:00:00+02",5,"Capra ibex","PNE_Champsaur","1,9",4,"3D",NA,"1-10","1001-2000","spring","spring(birth)","","","pelouses","6,27816","44,76738",">5000","1-3",NA,"10-20","Nord-Est","50-100","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Alexandre_PNE","M","2019-04-18 11:00:00+02",5,"Capra ibex","PNE_Champsaur","2",5,"3D",NA,"11-20","1001-2000","spring","spring(birth)","","","surfaces minerales","6,2739617","44,7714483",">5000","1-3",NA,"5-10","Nord","50-100","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Alexandre_PNE","M","2019-04-18 14:00:00+02",5,"Capra ibex","PNE_Champsaur","2,2",5,"3D",NA,"11-20","1001-2000","spring","spring(birth)","","","pelouses","6,27424","44,7691783",">5000","1-3",NA,"30-40","Nord-Est","<50","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Alexandre_PNE","M","2019-04-18 17:00:00+02",5,"Capra ibex","PNE_Champsaur","1,9",4,"3D",NA,"11-20","1001-2000","spring","spring(birth)","","","pelouses","6,2792267","44,7667583",">5000","1-3",NA,"10-20","Nord-Est","50-100","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Alexandre_PNE","M","2019-04-18 20:00:00+02",5,"Capra ibex","PNE_Champsaur","1,5",5,"3D",NA,"11-20","1001-2000","spring","spring(birth)","","","pelouses","6,28231","44,765375",">5000","1-3",NA,"20-30","Sud-Est","100-200","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Alexandre_PNE","M","2019-04-18 23:00:00+02",5,"Capra ibex","PNE_Champsaur","1,1",8,"3D",NA,"11-20","1001-2000","spring","spring(birth)","","","pelouses","6,2818783","44,7650733",">5000","1-3",NA,"20-30","Sud-Est","100-200","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Alexandre_PNE","M","2019-04-19 02:00:00+02",5,"Capra ibex","PNE_Champsaur","1,1",8,"3D",NA,"1-10","1001-2000","spring","spring(birth)","","","pelouses","6,2820233","44,765125","101-1000","1-3",NA,"20-30","Sud-Est","100-200","0-50","https://www.iucnredlist.org/species/42397/161916377","PNE_Champsaur",
"Amie","F","2015-09-26 20:00:00+02",5,"Capra pyrenaica","PNP_Cauterets","1,7",5,"3D",0,NA,"1001-2000","autumn","summer_neighborhoods","Lande basse","","pelouses","-0,154133","42,854807","101-1000",NA,NA,"20-30","Sud-Est","100-200","0-50","https://www.iucnredlist.org/species/3798/170192604","PNP_Cauterets",
"Amie","F","2015-09-27 02:00:00+02",5,"Capra pyrenaica","PNP_Cauterets","1,8",4,"3D",0,NA,"2001-3000","autumn","summer_neighborhoods","Zone rocheuse et Pinede de Pins a crochet","","pelouses","-0,157767","42,857378","3001-4000","4-6",NA,"30-40","Sud-Est","200-254","50-100","https://www.iucnredlist.org/species/3798/170192604","PNP_Cauterets",
"Amie","F","2015-09-27 08:00:00+02",5,"Capra pyrenaica","PNP_Cauterets","1,5",5,"3D",0,NA,"2001-3000","autumn","summer_neighborhoods","Zone rocheuse et Pinede de Pins a crochet","","pelouses","-0,157807","42,857712","3001-4000","4-6",NA,"30-40","Sud","200-254","50-100","https://www.iucnredlist.org/species/3798/170192604","PNP_Cauterets",
